app_du,horizon,p50_coverage,p90_coverage,interval_width
app_4483,5,0.46274038461538464,0.9393028846153846,12.5747397592491
app_4483,10,0.4665461121157324,0.9421338155515371,13.340833023369498
app_2899,1,0.41247002398081534,0.9430455635491607,52.384883990664086
app_2899,5,0.3786057692307692,0.9459134615384616,68.61745554481696
app_2899,10,0.35322483423749246,0.919831223628692,60.425654979372325
app_6034,1,0.4862110311750599,0.960431654676259,13.022565756903992
app_6034,5,0.5342548076923077,0.9759615384615384,18.927093130257923
app_6034,10,0.5364677516576251,0.9686558167570826,20.197809683262918
app_2128,1,0.4316546762589928,0.9454436450839329,6.716033399182006
app_2128,5,0.4014423076923077,0.9164663461538461,7.099602934671588
app_2128,10,0.39300783604581074,0.8975286317058468,7.282015005756485
app_7890,1,0.46882494004796166,0.9700239808153477,8.542912582327
app_7890,5,0.46634615384615385,0.9873798076923077,18.14836210314567
app_7890,10,0.46232670283303196,0.9566003616636528,11.459140228650707
app_2895,1,0.539568345323741,0.9568345323741008,14.342964219861278
app_2895,5,0.5564903846153846,0.9561298076923077,37.030304476319564
app_2895,10,0.538878842676311,0.9505726341169379,37.41952368350762
app_17,1,0.511990407673861,0.9964028776978417,6.083559545474911
app_17,5,0.5264423076923077,0.9939903846153846,7.283423414984909
app_17,10,0.5069318866787221,0.9927667269439421,7.294892696978847
app_732,1,0.4262589928057554,0.9274580335731415,31.577255297535523
app_732,5,0.38341346153846156,0.8852163461538461,42.94786700812615
app_732,10,0.3423749246534057,0.8083182640144665,41.696479107788164
app_6217,1,0.5239808153477218,0.9898081534772182,4.332078224227125
app_6217,5,0.5342548076923077,0.9897836538461539,6.619216775753789
app_6217,10,0.5039180229053647,0.9885473176612417,6.476256705085054
app_4812,1,0.42026378896882494,0.8920863309352518,14.329289342797567
app_4812,5,0.37680288461538464,0.7842548076923077,18.459791442068084
app_4812,10,0.3423749246534057,0.755877034358047,19.327440360090172
app_8492,1,0.5077937649880095,0.9520383693045563,20.005787062751956
app_8492,5,0.5354567307692307,0.9483173076923077,33.64975877654937
app_8492,10,0.5304400241109102,0.9391199517781796,35.53798160363976
app_8727,1,0.4832134292565947,0.9274580335731415,59.55039230923611
app_8727,5,0.47415865384615385,0.8762019230769231,88.03784889545685
app_8727,10,0.4550934297769741,0.8499095840867993,103.64726127649634
app_5884,1,0.1642685851318945,0.3369304556354916,11.508291125683067
app_5884,5,0.15384615384615385,0.32752403846153844,12.363419826244792
app_5884,10,0.1512959614225437,0.30078360458107295,4.943352320198739
app_9529,1,0.40167865707434053,0.855515587529976,29.730665545995443
app_9529,5,0.3641826923076923,0.7854567307692307,39.94127071770278
app_9529,10,0.34779987944544904,0.7691380349608198,41.291249473836864
app_8775,1,0.579736211031175,0.9358513189448441,284.4038960992635
app_8775,5,0.6165865384615384,0.9260817307692307,423.8894879750045
app_8775,10,0.5961422543701025,0.918625678119349,390.3851947501336
